entity_id,from_name_frequency,domain_creation_date,type,min_domain_age,from_domain,from_email_reputation,subject,body,spf_result_from,number_links,link_page_score_cloud,from_two_different_emails,rep_first_sdomain_rdomain,from_alexa_rank,link_details,mta_is_behind,email_body_content_type,x_originating_country,phishing,,
7e5c2e1393ec37b50b6a7f570b57b2c8,8,1998-08-10T04:00:00,rt_info_v2,8243,sharepointonline.com,5776,"Name Name < School of Arts & Media > wants to access ' Everyday , Every day feedback '","Name Name wants to access ' Everyday , Every day feedback ' I 'd like access , please . Accept or decline this requestRequested resource : anonymous.webpage_uclan_ac_uk / Documents/_8888888 / PH8888888 / Assessment / Everyday,%20Every%20day%20feedback.docx?d = w8de8888888d3bf4ad8888888baa1c9c9f2Requested by : Name Name ( anonymous@email.com.uk )",pass,4,38,False,False,991052,"[{display_text=Accept or decline this request, domain=sharepoint.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8243, too_short=false, raw_info=null, creation_date=1998-08-10T04:00:00, domain=sharepoint.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://msuclanac-my.sharepoint.com/personal/amead1_uclan_ac_uk/Access%20Requests/pendingreq.aspx?mbypass=1}, {display_text=null, domain=sharepoint.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8243, too_short=false, raw_info=null, creation_date=1998-08-10T04:00:00, domain=sharepoint.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://msuclanac-my.sharepoint.com/personal/amead1_uclan_ac_uk}, {display_text=null, domain=sharepoint.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8243, too_short=false, raw_info=null, creation_date=1998-08-10T04:00:00, domain=sharepoint.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://msuclanac-my.sharepoint.com/personal/amead1_uclan_ac_uk/Documents/_2021/PH1001/Assessment/Everyday}, {display_text=https://msuclanac-my.sharepoint.com/personal/amead1_uclan_ac_uk/Documents/_2021/PH1001/Assessment/Everyday,%20Every%20day%20feedback.docx?d=w8de46413d3bf4ad1942706baa1c9c9f2, domain=sharepoint.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8243, too_short=false, raw_info=null, creation_date=1998-08-10T04:00:00, domain=sharepoint.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://msuclanac-my.sharepoint.com/personal/amead1_uclan_ac_uk/Documents/_2021/PH1001/Assessment/Everyday,%20Every%20day%20feedback.docx?d=w8de46413d3bf4ad1942706baa1c9c9f2}]",False,HTML,,clean,,
787421d366298b5d401b761ceb61d2d4,1,2008-11-17T15:58:29,rt_info_v2,4491,classroom.google.com,1,"New assignment : "" Final Read - a - Thon flyer ""","New assignment : "" Final Read - a - Thon flyer "" Hi Name , Name Name posted a new assignment in 8888888/21 6th Grade - Montplaisir . Final Read - a - Thon flyerCopy and Paste your Read - a - Thon slideOPENIf you do n't want to receive emails from Classroom , you can unsubscribe . Google LLC8888888 Amphitheatre PkwyMountain View , CA 8888888 USA",pass,4,3,False,False,1,"[{display_text=null, domain=googleusercontent.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=4491, too_short=false, raw_info=null, creation_date=2008-11-17T15:58:29, domain=googleusercontent.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://lh3.googleusercontent.com/-zR7M1hgktfk/X0xWRTjZgQI/AAAAAAAACFw/hfg1BYq1qx8uqr1MFN408KKSWQnIDfSrwCLcBGAsYHQ/s1280-fcrop64\u003d1}, {display_text=2020/21 6th Grade-Montplaisir, domain=google.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8572, too_short=false, raw_info=null, creation_date=1997-09-15T04:00:00, domain=google.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://classroom.google.com/c/MTMwODEzNzQzMDQ0}, {display_text=OPEN, domain=google.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8572, too_short=false, raw_info=null, creation_date=1997-09-15T04:00:00, domain=google.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://classroom.google.com/c/MTMwODEzNzQzMDQ0/a/MjkzMjQ3OTAyMTA3/details}, {display_text=unsubscribe, domain=google.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8572, too_short=false, raw_info=null, creation_date=1997-09-15T04:00:00, domain=google.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://classroom.google.com/s}]",False,HTML,,clean,,
6c996ddbcb6f22b5bc276ff79b847ba6,15,,rt_info_v2,,gmail.com,1,"You would have saved 2,422424 minutes with Summaries","Required direct number Hi , Is there any direct number , where I can reach you?ThanksHelen SmithPCTP Programs",pass,0,0,False,True,3440,[],False,HTML,,phishing,,
1c6990466cf923bfdb69348ad03bf5bc,,,rt_info_v2,,wellsfargo.com,6,Remittance Advice from Emblem Health,Remittance Advice from Emblem Health,pass,0,0,False,False,183,[],False,HTML,,clean,,
ae3b6b90e28d9d176b41df63562a644b,42,2015-03-13T14:17:54,rt_info_v2,2188,anixter.com,9429,Duke Energy,"Progress Payment Lien Release for anixter.com New Fax Received For gonzalo.reinoso You have a new fax document from ( 8888888 ) 8888888 - 8888888 . Pages 2 Full scanned PDF . Received 10 , March 8888888 Recipient gonzalo.anonymous@email.com To view FAX messages , open the attachment and login with your office email to authenticate viewer and enable instant access to all your fax messages on the go .",fail,1,0,False,True,57381,"[{display_text=null, domain=dineastyfleurs.com, attachment_id=html:ae3b6b90e28d9d176b41df63562a644b:0, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=2188, too_short=false, raw_info=null, creation_date=2015-03-13T14:17:54, domain=dineastyfleurs.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://www.dineastyfleurs.com/skin/frontend/base/__atch.php?_do=form_attach}]",False,HTML,,phishing,,
a5fbe44af749f0f20413c6bda5dd37e7,1,1992-04-07T04:00:00,rt_info_v2,10559,anixter.com,1,Hot Receive / Hot Sheet,"Hot Receive / Hot Sheet Ye who have little faith- one step ahead of you PO # 8888888 Tracking : 1Z8888888 anonymous.webpage&requester = ST / trackdetails SO # 13MB0JWT , line 2",na,1,0,False,,57381,"[{display_text=https://wwwapps.ups.com/etracking/tracking.cgi?tracknum=1Z0686690350329981&requester=ST/trackdetails, domain=ups.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10559, too_short=false, raw_info=null, creation_date=1992-04-07T04:00:00, domain=ups.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://wwwapps.ups.com/etracking/tracking.cgi?tracknum=1Z0686690350329981&requester=ST/trackdetails}]",False,HTML,United States,clean,,
f992bd427f66e5592ba5652db3b905dd,0,1999-04-20T04:00:00,rt_info_v2,7990,microsoft.com,3133,New response for cJAM Arts - event feedback,"New response for cJAM Arts - event feedback Viewinbrowser cJAM Arts - event feedback Hi , Name Name . You received one new response from Name Name . View the results of your form . Microsoft Corporation One Microsoft Way Redmond , WA 8888888 USA You are receiving this email because you have subscribed to Microsoft Office 8888888 . Copyright 8888888 Microsoft Corporation . Privacy Statement",pass,3,0,False,False,25,"[{display_text=Privacy Statement, domain=microsoft.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10900, too_short=false, raw_info=null, creation_date=1991-05-02T04:00:00, domain=microsoft.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://go.microsoft.com/fwlink/p/?linkid=857875}, {display_text=View, domain=office.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=7990, too_short=false, raw_info=null, creation_date=1999-04-20T04:00:00, domain=office.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://forms.office.com/Pages/DesignPage.aspx#FormId=gpn262sDxEyyAnrrGUxQZZK98YQZA8RLkac7uVTPzxFUQkw4NkQzWVVGMDAxUjJTOUJZSlo3ODZCRi4u&Analysis=true}, {display_text=, domain=office.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=7990, too_short=false, raw_info=null, creation_date=1999-04-20T04:00:00, domain=office.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://forms.office.com}]",False,HTML,,clean,,
93891b5e8cca899b9581d35ae4da1bf7,0,,rt_info_v2,,ingrammicro.com,2,A New Showcase for Your Research,"Update on Imperialdade at 9 March , 8888888 You received a new fax message . Time : 04:38 From : All Printing Services Message : A 2 Page(s ) Fax Awaits Your Review Fax Priority Very Important Fax - ID F-8888888 - 8888888 Sincerely , The All Printing Services Team 8888888 All Printing Services Inc",neutral,0,0,False,False,6868,[],False,HTML,,phishing,,
6ce7d3d852dfff248d0a6931097ac786,0,2015-08-24T19:16:42,rt_info_v2,2017,gmail.com,1,Name Name added 10  Titan Points to a post you received,"You have a Queendom Coupon ! ! ! ! This message is from outside the City email system . Do not open links or attachments from untrusted sources . WANNA REDEEM YOUR COUPON ? CLICK THIS LINK Unsubscribe | Update your profile | 8888888 Loyola , New Orleans , LA 8888888",softfail,3,0,False,True,3440,"[{display_text=Update your profile, domain=convertkit-mail.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=null, status=error, status_code=failed}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=2017, too_short=false, raw_info=null, creation_date=2015-08-24T19:16:42, domain=convertkit-mail.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://preferences.convertkit-mail.com/o8udpmw046hqhd4w9wbv}, {display_text=CLICK THIS LINK, domain=convertkit-mail.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=null, status=error, status_code=failed}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=2017, too_short=false, raw_info=null, creation_date=2015-08-24T19:16:42, domain=convertkit-mail.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://click.convertkit-mail.com/o8udpmw046hqhd4w9wbv/9qhzhnhgxv39d9f9/aHR0cHM6Ly9xdWVlbmRvbWFlc3RoZXRpY3MuY29tL2Rpc2NvdW50L1FVRUVORE9NQVBQUkVDSUFURUQ=}, {display_text=Unsubscribe, domain=convertkit-mail.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=null, status=error, status_code=failed}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=2017, too_short=false, raw_info=null, creation_date=2015-08-24T19:16:42, domain=convertkit-mail.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://unsubscribe.convertkit-mail.com/o8udpmw046hqhd4w9wbv}]",False,HTML,,phishing,,
44f279d5ce10ebe873282f95c88da440,,,rt_info_v2,,anixster.com,1,"New assignment : "" 9 .. Scholastic News QUIZ ""","Message from "" Name "" This E - mail was sent from "" RNP8888888BADC "" ( IM 8888888 ) . Scan Date : 03.08.8888888 09:21:11 ( Name ) Queries to : anonymous@email.com",none,0,0,False,False,100000000,[],True,Text,,phishing,,
e5821766d91dc4fc266882756d046e8f,0,2018-09-20T12:52:07,rt_info_v2,899,winows.com,2,UPS : On battery power in response to distorted input .,  anonymous@email.com anonymous@email.com Dear inspections   { 3 }   3/8/8888888 1:49:24 a.m ... .   8888888kebs.org :,none,1,0,False,True,100000000,"[{display_text=kebs.org, domain=easyjapaneserecipes.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=2020-09-21T07:16:14, domain_age=899, too_short=false, raw_info={updated_date=[""2020-09-21T07:16:14"",""2020-09-18T13:39:37""], status=[""ok https://icann.org/epp#ok"",""ok https://www.icann.org/epp#ok""], zipcode=REDACTED FOR PRIVACY, name=REDACTED FOR PRIVACY, dnssec=[""unsigned"",""Unsigned""], city=REDACTED FOR PRIVACY, expiration_date=2021-09-20T12:52:07, domain_name=[""EASYJAPANESERECIPES.COM"",""easyjapaneserecipes.com""], creation_date=2018-09-20T12:52:07, whois_server=whois.ionos.com, state=null, registrar=1&1 IONOS SE, referral_url=null, address=REDACTED FOR PRIVACY, name_servers=[""UNS01.LOLIPOP.JP"",""UNS02.LOLIPOP.JP""], org=null, country=GB, emails=[""abuse@ionos.com"",""dataprivacyprotected@1und1.de""], registrant_name=null, registrar_url=null, tech_phone=null, tech_fax=null, tech_name=null, tech_org=null, tech_email=null, fax=null, email=null, phone=null, domain=null, changed=null, created=null, tech_c=null, expires=null, saci=null, nsstat=null, nic_hdl_br=null, person=null, nslastaa=null, owner=null, ownerid=null, admin_c=null, nserver=null, owner_c=null, billing_c=null, registrant_address=null, admin_phone=null, admin_name=null, registrant_zip=null, registrant_org=null, admin_email=null, country_code=null, registrant_application_purpose=null, tech_country_code=null, registrant_country=null, last_updated_by_registrar=null, billing_name=null, billing_application_purpose=null, admin_country=null, admin_id=null, tech_address2=null, tech_phone_number=null, admin_city=null, registrant_id=null, billing_country=null, registrant_postal_code=null, billing_email=null, registrant_nexus_category=null, admin_application_purpose=null, registrant_email=null, admin_address2=null, tech_state_province=null, admin_phone_number=null, admin_address1=null, billing_nexus_category=null, billing_state_province=null, registrant_state_province=null, domain__id=null, tech_nexus_category=null, billing_country_code=null, billing_address1=null, billing_address2=null, tech_city=null, registrant_city=null, admin_country_code=null, admin_state_province=null, created_by_registrar=null, admin_postal_code=null, registrant_address2=null, billing_postal_code=null, registrar_id=null, admin_nexus_category=null, billing_city=null, registrant_country_code=null, billing_phone_number=null, tech_postal_code=null, tech_id=null, registrant_phone_number=null, tech_application_purpose=null, tech_address1=null, billing_id=null, registrant_address1=null, tech_country=null, registrant=null, transfer_date=null, last_modified=null, admin_fax_ext=null, tech_phone_ext=null, tech_fax_ext=null, admin_address=null, domain_id=null, admin_fax=null, registrant_fax_ext=null, admin_address3=null, registrant_address3=null, admin_org=null, registrant_fax=null, tech_address=null, registrant_phone=null, tech_address3=null, admin_phone_ext=null, registrant_phone_ext=null, registered=null, expire=null, name_server_statuses=null, registrant_number=null, domain_status=null, description=null, source=null, domain_name_id=null, name_server_ids=null, technical_id=null, tech_org_id=null, name_servers_ipv4=null, admin_legal_form=null, admin_org_id=null}, creation_date=2018-09-20T12:52:07, domain=easyjapaneserecipes.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://easyjapaneserecipes.com/wp-admin/js/worx/index.php?email=inspections@kebs.org}]",False,HTML,,phishing,,
dc865bdadff789e71aa1d98b43d93b5c,0,,rt_info_v2,,dropbox.com,3057,Name Name added 10  Titan Points to a post you received,Name Name sent you some files,softfail,0,0,False,False,65,[],True,Text,Germany,phishing,,
bb82227e21a06d4550d43123cfc02f09,1,2016-07-05T17:13:39,rt_info_v2,1707,sharepointonline.com,5776,Canceled : Next Wave Golf Tourny,"Name Name Name shared "" Name OPEN "" with you . Name Name Name shared a file with you Here 's the document that Name Name Name shared with you . Name OPEN This link will work for anyone . Open Privacy Statement",pass,3,72,False,False,991052,"[{display_text=Privacy Statement, domain=svc.ms, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=1707, too_short=false, raw_info=null, creation_date=2016-07-05T17:13:39, domain=svc.ms}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://southeastasiar-notifyp.svc.ms:443/api/v2/tracking/method/Click?mi=7XiSePiNekKdFl3WxLUwFw&tc=PrivacyStatement&cs=f97d4ae4336b3342c9a937ee3f36e84e&ru=https%3a%2f%2fprivacy.microsoft.com%2fprivacystatement%5c}, {display_text=Open, domain=sharepoint.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8246, too_short=false, raw_info=null, creation_date=1998-08-10T04:00:00, domain=sharepoint.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://localgirls-my.sharepoint.com:443/:w:/g/personal/kelley657858_localgirls_onmicrosoft_com/EZwJN-np2ahEhgqYTq4LZcMBvtiZvS7kauHvW8d-aZYqsQ?e=4%3aclm3Zy&at=9}, {display_text=null, domain=microsoft.com, attachment_id=null, results={google_safe_browsing=null, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10903, too_short=false, raw_info=null, creation_date=1991-05-02T04:00:00, domain=microsoft.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://privacy.microsoft.com/privacystatement\}]",False,HTML,,phishing,,
5abba44fdd6ee6f0f2ad48f4ff6611c3,0,,rt_info_v2,,imperialdade.com,2,RE : H422424,"RE : H8888888 Received From : Name Name < Yacell.anonymous@email.com > Sent : Friday , March 5 , 8888888 11:25 AM To : Name Name < anonymous@email.com > Subject : H8888888 Please process check and pay the following invoices and apply 2 % discount : 1 - 26 - 8888888 to 2 - 4 - 8888888 Thanks , Mr. Name Name Supermarket Sales Consultant ImperialDade 8888888 - 8888888 - 8888888 Yacell.anonymous@email.com",na,0,0,False,,321739,[],False,HTML,United States,clean,,
301260d0e1d854609ff0535691d32b09,2,,rt_info_v2,,github.com,11918,Re : [ Artbinder / xylor ] migration_jason swan song ! ( # 422424 ),"Re : [ Artbinder / xylor ] migration_jason swan song ! ( # 8888888 ) External Email . Exercise Caution . Merged # 8888888 into migration .   You are receiving this because you are subscribed to this thread . Reply to this email directly , view it on GitHub , or unsubscribe .",pass,0,0,False,False,82,[],False,HTML,,clean,,
89c0269324c5053eafeae6eb6cfcfe16,,,rt_info_v2,,franklincollege.edu,39,PACKAGE RECEIPT NOTIFICATION,PACKAGE RECEIPT NOTIFICATION Your Package Has Arrived ! Package Details : Tracking No . : Name Name ..... : United States Postal Service Service ..... : PP Received From Carrier ..... : 03/05/8888888 8888888 Pak Located .... SHELVES DELIVERY ACTION : DELIVERY This information courtesy of Franklin College,pass,0,0,False,False,929794,[],False,Text,,clean,,
46bf96d1ada815ffcfdfe70c36357570,2,,rt_info_v2,,dnb.com,1,Accepted : shilpa OOO 3:45 - 5:15,Accepted : shilpa OOO 3:45 - 5:15,na,0,0,False,,3320,[],False,HTML,United States,clean,,
f0dc3155cac9b4c6126fd8c6ad12ffa2,,,rt_info_v2,,dhl.com,245,PLATO W Invoice Redlines - Exxon PE & PP / CLT & HPT ( Empty Report ),DHL Express Shipment Confirmation,softfail,0,0,False,False,619,[],True,Text,,phishing,,
003f54b8b650496a7b9be5b7e64b32e9,0,2016-07-05T17:13:39,rt_info_v2,1703,sharepointonline.com,5776,FW : 2 - DAY Purchase Order 422424 - 2DAY EXPRESS,"Name Name Name shared "" Name OPEN "" with you . Name Name Name shared a file with you Here 's the document that Name Name Name shared with you . Name OPEN This link will work for anyone . Open Privacy Statement",pass,3,72,False,False,991052,"[{display_text=Privacy Statement, domain=svc.ms, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=1703, too_short=false, raw_info=null, creation_date=2016-07-05T17:13:39, domain=svc.ms}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://southeastasiar-notifyp.svc.ms:443/api/v2/tracking/method/Click?mi=DwkN-V9270WFe06fhEj1HQ&tc=PrivacyStatement&cs=f97d4ae4336b3342c9a937ee3f36e84e&ru=https%3a%2f%2fprivacy.microsoft.com%2fprivacystatement%5c}, {display_text=Open, domain=sharepoint.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8243, too_short=false, raw_info=null, creation_date=1998-08-10T04:00:00, domain=sharepoint.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://localgls-my.sharepoint.com:443/:w:/g/personal/mable211111110_localgls_onmicrosoft_com/EQiT_nPS7mxIjMOWtbN219MBrY_FtaPfl2Lin0ZnJBKdMw?e=4%3aIzqkb6&at=9}, {display_text=null, domain=microsoft.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10900, too_short=false, raw_info=null, creation_date=1991-05-02T04:00:00, domain=microsoft.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://privacy.microsoft.com/privacystatement\}]",False,HTML,,phishing,,
54ed0e456f92a58d45af0d6569f3760a,0,2014-06-28T13:45:31,rt_info_v2,2442,avanan-mail.net,9717,Phishing detected - ' Spring Wardrobe Musts ',"Phishing detected - ' Spring Wardrobe Musts ' alert Hello , A suspected phishing email was detected in a user 's mailbox . Details : Event data Subject Spring Wardrobe Musts Sender anonymous@email.com Recipient anonymous@email.com Date 8888888 - 03 - 05 16:16:32 This email was sent by Avanan Cloud Security Platform . Login to your account here . For support : anonymous@email.com www.avanan.com",pass,3,0,False,False,100000000,"[{display_text=null, domain=avanan.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=2442, too_short=false, raw_info=null, creation_date=2014-06-28T13:45:31, domain=avanan.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://www.avanan.com}, {display_text=here, domain=avanan.net, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=2442, too_short=false, raw_info=null, creation_date=2014-06-28T13:46:02, domain=avanan.net}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://irvineunified.avanan.net}, {display_text=www.avanan.com, domain=avanan.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=2442, too_short=false, raw_info=null, creation_date=2014-06-28T13:45:31, domain=avanan.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://www.avanan.com}]",False,HTML,,clean,,
bd62b024e4f4a74815bb0517a02a322b,5,1997-09-15T04:00:00,rt_info_v2,8572,google.com,3401,journalism app essay 1 v3 - Invitation to edit,"journalism app essay 1 v3 - Invitation to edit anonymous@email.com has invited you to edit the following document : journalism app essay 1 v3Open in DocsGoogle Docs : Create and edit documents online . Google LLC , 8888888 Amphitheatre Parkway , Mountain View , CA 8888888 , USA You have received this email because anonymous@email.com shared a document with you from Google Docs .",pass,3,0,False,False,1,"[{display_text=, domain=google.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8572, too_short=false, raw_info=null, creation_date=1997-09-15T04:00:00, domain=google.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=http://drive.google.com}, {display_text=journalism app essay 1 v3, domain=google.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8572, too_short=false, raw_info=null, creation_date=1997-09-15T04:00:00, domain=google.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://docs.google.com/document/d/10kI_--IrG72fgBIaZiaf0LIWKFgiAsvaKsrQ9jd0ncI/edit?usp=sharing_eil&ts=6042590e}, {display_text=Open in Docs, domain=google.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8572, too_short=false, raw_info=null, creation_date=1997-09-15T04:00:00, domain=google.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://docs.google.com/document/d/10kI_--IrG72fgBIaZiaf0LIWKFgiAsvaKsrQ9jd0ncI/edit?usp=sharing_eip&ts=6042590e}]",False,HTML,,clean,,
a6ce08b0717543ad383153cf14598852,10,2016-07-05T17:13:39,rt_info_v2,1699,anixter.com,1,oozie - data load is successful for the EVENTS pipeline for all the workflows ! ! !,"File "" anixter / bonus adjustment 8888888.xlsx "" has been shared with you . A file has been shared with barney.anonymous@email.com anixter / bonus adjustment 8888888.xlsx anixter / bonus adjustment 8888888.xlsx This link will work only for barney.anonymous@email.com Open Privacy Statement",fail,3,72,True,True,57381,"[{display_text=Open, domain=google.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=8568, too_short=false, raw_info=null, creation_date=1997-09-15T04:00:00, domain=google.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://docs.google.com/document/d/e/2PACX-1vTei5W6MRXrk_bHh9fnQV7DQb9U_SRxiC7EWoeQrnHzwqOXEkbJzI6CffVJL4eGUTYHh4Cw3rGo5dxC/pub}, {display_text=Privacy                 Statement, domain=svc.ms, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=1699, too_short=false, raw_info=null, creation_date=2016-07-05T17:13:39, domain=svc.ms}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://australiasoutheastr-notifyp.svc.ms/api/v2/tracking/method/Click?mi=FzCW1blNgkauVNA_Z8xkOg&tc=PrivacyStatement&cs=75fd1b1b09b9b0af634e4faacc127ef1&ru=https%3a%2f%2fprivacy.microsoft.com%2fprivacystatement%5c}, {display_text=null, domain=microsoft.com, attachment_id=null, results={google_safe_browsing={result_boolean=false, result_raw={matches=[], status=null, status_code=null}}, domain_age={result_boolean=false, result_raw={status=ok, updated_date=null, domain_age=10896, too_short=false, raw_info=null, creation_date=1991-05-02T04:00:00, domain=microsoft.com}}, phishtank={result_boolean=false, result_raw=null}, bitdefender=null}, detections=[], link=https://privacy.microsoft.com/privacystatement\}]",False,HTML,,phishing,,
d1ca1f51cfe67b825cf08382b50c0802,0,,rt_info_v2,,powerapps.com,132,XML - PMP_L_422424_03_05_422424 13_08_22.422424 - XML,"XML - PMP_L_8888888_03_05_8888888 13_08_22.8888888 - XML XML - PMP_L_8888888_03_05_8888888 13_08_22.8888888 - XMLIf you want to unsubscribe from these emails , please use this form .",none,0,0,False,False,6813,[],True,HTML,United States,clean,,
